ObjID,type,ra,dec,u,g,r,i,z,err_u,err_g,err_r,err_i,err_z,petroRad_u,petroRad_g,petroRad_r,petroRad_i,petroRad_z,petroRadErr_u,petroRadErr_g,petroRadErr_r,petroRadErr_i,petroRadErr_z,Column1,zErr,cx,cy,cz,distance
587732054311044533,3,120.31271507,29.61137787,24.0095729827881,23.8174800872803,23.4991416931152,22.1969757080078,21.2586097717285,0.906473577022552,0.29369267821312,0.376794159412384,0.194171041250229,0.354215294122696,27.9308643341064,2.96914172172546,2.96986865997314,1.2876695394516,2.03287601470947,-1000,-1000,-1000,0.328319579362869,1.98324608802795,0.193435996770859,0.166923999786377,-0.43880128,0.75053599,0.49411452,9.92848304292721
587732054311044536,3,120.25331258,29.66076304,22.5588645935059,23.6971969604492,22.8612232208252,21.8232612609863,20.3735485076904,0.468558728694916,0.413977950811386,0.341460019350052,0.218537822365761,0.268260508775711,2.97094058990479,2.96914172172546,2.96986865997314,1.40172028541565,2.67806386947632,-1000,-1000,-1000,0.519772291183472,1.52778744697571,0.723489999771118,0.179605007171631,-0.43780818,0.75062235,0.4948637,9.88307672238716
587732054311044537,3,120.25774502,29.65960368,23.8963508605957,24.0156478881836,22.7373104095459,21.6453838348389,21.9358100891113,1.11117792129517,0.44075471162796,0.266084879636765,0.158538520336151,0.788751602172852,2.97094058990479,2.96914172172546,0.920235931873322,1.83159756660461,1.01043748855591,-1000,-1000,0.318249136209488,0.527744948863983,0.905504882335663,0.375227987766266,0.167675003409386,-0.43787129,0.75059713,0.49484612,9.73345896502333
587732054311044539,3,120.28536223,29.64523773,24.943244934082,24.5550231933594,23.219913482666,22.0587406158447,21.5112857818604,1.05228960514069,0.47129699587822,0.317761719226837,0.183218747377396,0.461723983287811,0.278285980224609,2.96914172172546,2.96986865997314,1.18192052841187,0.745827913284302,0.10822319984436,-1000,-1000,0.243923589587212,0.567136645317078,0.652585983276367,0.05859300121665,-0.43829559,0.7504931,0.49462822,9.19073621831932
587732054311044548,3,120.33270931,29.61772049,24.9782485961914,23.4647159576416,22.8774356842041,21.680793762207,21.1542263031006,1.08876192569733,0.259268671274185,0.262599915266037,0.167201682925224,0.376995354890823,4.58562803268433,2.96914172172546,0.934958457946777,1.35972809791565,1.72291195392609,-1000,-1000,0.118271976709366,0.231997355818748,0.835874378681183,0.435645997524261,0.134825006127357,-0.43903554,0.7503356,0.49421076,9.09651801765312
587732054311044550,3,120.33301009,29.62051914,23.5890102386475,23.4000186920166,22.3235454559326,21.6149883270264,21.637580871582,1.10875284671783,0.343675315380096,0.225393563508987,0.191276907920837,0.783329546451569,4.58562803268433,2.96914172172546,2.96986865997314,1.96023654937744,2.96983861923218,-1000,-1000,-1000,0.698653399944305,-1000,0.410158008337021,0.15124399960041,-0.43902729,0.75031246,0.49425322,8.93916644093797
587732054311044551,3,120.3333521,29.62153034,23.1136093139648,21.3444595336914,22.0368824005127,24.4033470153809,19.8726348876953,1.71736264228821,0.131092220544815,0.411557644605637,2.88369226455688,0.466596335172653,0.290774345397949,7.35714960098267,2.96986865997314,2.96978378295898,3.05374526977539,0.0906296223402023,-1000,-1000,-1000,2.9247305393219,0.164168000221252,0.157242998480797,-0.43902736,0.75030231,0.49426857,8.87691934284706
587732054311044553,3,120.30329477,29.65079903,25.0032272338867,23.8733100891113,23.3173522949219,22.1726760864258,22.210054397583,0.939624309539795,0.291659891605377,0.313848227262497,0.183462649583817,0.640936136245728,2.97094058990479,2.96914172172546,2.96986865997314,1.35639309883118,11.3058042526245,-1000,-1000,-1000,0.32411128282547,-1000,0.172312006354332,0.18469400703907,-0.43850624,0.75031443,0.49471258,8.3053016678089
587732054311044554,3,120.40549538,29.56482107,24.171106338501,23.9482936859131,22.9821319580078,21.9794254302979,22.2386589050293,0.977308332920074,0.335241198539734,0.258206427097321,0.166776522994041,0.714487552642822,4.58562803268433,4.58285140991211,1.16820776462555,1.2723274230957,0.0864980295300484,-1000,-1000,0.280934870243073,0.0385632738471031,0.0580364763736725,0.434210985898972,0.172092005610466,-0.44021913,0.75017048,0.49340791,11.3348246049182
587732054311044555,3,120.29289037,29.66073066,23.3387203216553,23.99560546875,23.1206016540527,21.5769500732422,21.5124034881592,0.637550115585327,0.352453202009201,0.299687266349792,0.122368097305298,0.468150764703751,43.7840461730957,2.96914172172546,0.771386981010437,1.20579743385315,18.0185699462891,-1000,-1000,0.141112580895424,0.181867018342018,-1000,0.410286992788315,0.184281006455421,-0.43832672,0.75031999,0.49486321,8.26380197749229
587732054311044563,3,120.3667174,29.62074141,24.6599063873291,23.7830924987793,23.2093505859375,22.2297554016113,22.1110172271729,0.935312330722809,0.264453679323196,0.276054680347443,0.187959671020508,0.582224607467651,4.58562803268433,2.96914172172546,1.02242887020111,0.995940864086151,4.58392715454102,-1000,-1000,0.300554931163788,0.11930725723505,-1000,0.440062999725342,0.151317000389099,-0.43946765,0.7500524,0.4942566,8.28860347744986
587732054311044566,3,120.38008063,29.61293195,24.278923034668,24.731294631958,23.4311943054199,21.8325347900391,22.6620464324951,1.05507266521454,0.558132588863373,0.409116268157959,0.192100003361702,0.893620908260345,4.58562803268433,106.698722839355,2.96986865997314,0.893909275531769,2.96983861923218,-1000,-1000,-1000,0.0903483256697655,-1000,0.516660988330841,0.217598006129265,-0.43967665,0.75000799,0.4941381,8.58760718646116
587732054311044572,3,120.42740545,29.57930616,25.0584144592285,23.60422706604,23.1357841491699,20.8484077453613,22.8053874969482,2.40474200248718,0.678564727306366,0.753008842468262,0.158592954277992,2.22765636444092,2.97094058990479,2.96914172172546,0.706161975860596,18.0182361602783,0.693437933921814,-1000,-1000,0.0453206114470959,-1000,0.0476057268679142,0.527298986911774,0.204078003764153,-0.44044278,0.7498945,0.49362779,10.5031779217081
587732054311044585,3,120.35416371,29.57283137,22.9991779327393,25.6529178619385,23.7233409881592,25.6358795166016,19.9410610198975,0.586246013641357,0.599551379680634,0.57162219285965,0.513021409511566,0.151116997003555,2.97094058990479,2.96914172172546,2.96986865997314,11.3055944442749,4.85077857971191,-1000,-1000,-1000,-1000,2.50854516029358,0.233445003628731,0.159192994236946,-0.43951201,0.75050504,0.49352951,11.2340849980691
587732054311044586,3,120.35311144,29.57498434,26.0531978607178,27.2778606414795,21.2639560699463,23.2217102050781,21.400915145874,1.65737009048462,0.501156508922577,0.183061346411705,1.62950134277344,1.48002707958221,0.48542383313179,2.96914172172546,2.96986865997314,0.285147935152054,7.35887718200684,-1000,-1000,-1000,0.0739976018667221,-1000,0.267560988664627,0.125396996736526,-0.43948885,0.75049711,0.49356219,11.1238232814096
587732054311044590,3,120.39063824,29.58576273,26.9593086242676,21.5954151153564,23.8693943023682,26.2218246459961,20.9353904724121,1.11376059055328,0.293758362531662,2.43345141410828,1.44434380531311,1.55044400691986,2.97094058990479,2.96914172172546,2.96986865997314,4.58384227752686,1.67870950698853,-1000,-1000,-1000,-1000,1.59585773944855,0.218024998903275,0.131019994616508,-0.43993333,0.75012899,0.49372579,10.12586242708
